schlcode,cohsize,classize,tipuach,grade,coh_id,num_classrooms,avgscore
31243,96,33,0,4,736,3,80.867203
31250,106,36,7,4,738,3,79.895004
31250,106,36,7,4,738,3,76.520004
31250,106,34,7,4,738,3,74.619263
31252,101,32,4,4,740,3,77.489998
31252,101,34,4,4,740,3,72.029999
31252,101,35,4,4,740,3,76.959999
31253,79,26,23,4,742,4,76.080002
31253,79,21,23,4,742,4,65.040001
31253,79,20,23,4,742,4,55.120003
31255,22,22,46,4,744,1,42.925003
31256,57,29,5,4,746,2,77.074997
31256,57,28,5,4,746,2,67.860001
31257,100,35,7,4,748,3,75.059998
31257,100,33,7,4,748,3,79.695
31257,100,32,7,4,748,3,65.190002
31259,35,35,31,4,750,1,71.260002
31260,30,30,30,4,752,1,60.719997
31261,137,34,6,4,754,4,74.885002
31261,137,36,6,4,754,4,67.68
31261,137,33,6,4,754,4,75.669998
31261,137,34,6,4,754,4,68.910004
31262,41,18,10,4,756,2,78.129997
31262,41,23,10,4,756,2,75.020004
31264,23,23,2,4,758,1,83
31265,31,31,5,4,759,1,77.065002
31357,76,31,0,4,761,3,56.66
31357,76,32,0,4,761,3,60.665001
41001,46,23,8,4,762,2,82.870003
41001,46,23,8,4,762,2,81.086105
41002,106,38,3,4,764,3,70.349998
41002,106,35,3,4,764,3,75.309998
41002,106,33,3,4,764,3,73.149994
41003,31,21,31,4,766,2,82.974998
41006,16,16,19,4,768,1,82.375
41009,70,26,10,4,770,4,72.360001
41009,70,26,10,4,770,4,71.673294
41010,65,32,10,4,772,2,67.529999
41010,65,33,10,4,772,2,77.014999
41012,25,25,33,4,774,1,55.669998
41016,18,18,28,4,776,1,63.18
41017,26,26,30,4,778,1,70.350006
41018,26,26,1,4,780,1,79.5
41019,26,26,5,4,782,1,82.739998
41020,95,28,2,4,784,4,74.845001
41020,95,27,2,4,784,4,83.940002
41020,95,28,2,4,784,4,76.869995
41023,41,21,11,4,786,2,78.665001
41023,41,20,11,4,786,2,78.369995
41024,24,24,11,4,788,1,87.474998
41025,50,23,11,4,790,2,79.770004
41025,50,27,11,4,790,2,64.25
41029,85,35,0,4,792,3,74.385002
41029,85,38,0,4,792,3,69.740005
41029,85,12,0,4,792,3,72.324997
41030,16,16,0,4,794,1,76.5
41032,99,30,12,4,796,4,79.089996
41032,99,30,12,4,796,4,82.154999
41032,99,30,12,4,796,4,82.199997
41034,72,36,12,4,798,2,75.824997
41034,72,36,12,4,798,2,77.949997
41035,43,21,21,4,800,2,71.279999
41035,43,22,21,4,800,2,70.195
41037,46,23,18,4,802,2,75.360001
41037,46,23,18,4,802,2,69.040001
41039,34,34,24,4,804,1,64.854996
41040,71,33,6,4,806,3,85.209999
41040,71,29,6,4,806,3,84.705002
41041,14,14,9,4,808,1,68.309998
41045,89,30,10,4,810,3,73.434998
41045,89,30,10,4,810,3,64.805
41045,89,29,10,4,810,3,72.354996
41046,20,20,6,4,812,1,82.5
41050,14,14,0,4,814,1,74.065002
41058,35,35,16,4,815,1,77.139999
41059,10,10,40,4,817,1,
41060,115,36,10,4,819,4,72.830002
41060,115,34,10,4,819,4,68.805
41060,115,36,10,4,819,4,65.610001
41061,74,38,12,4,821,2,66.805
41061,74,36,12,4,821,2,65.659996
41063,53,26,20,4,824,2,69.229996
41063,53,27,20,4,824,2,70.184998
41066,25,25,22,4,826,1,64.440002
41071,53,26,3,4,829,2,76.479996
41071,53,27,3,4,829,2,77.040001
41072,42,21,9,4,831,2,83.5
41072,42,21,9,4,831,2,76.28125
41073,82,27,4,4,833,3,73.154999
41073,82,28,4,4,833,3,78.184998
41073,82,27,4,4,833,3,80
41074,21,21,11,4,835,1,63.470001
41077,78,30,25,4,837,3,68.525002
41077,78,33,25,4,837,3,65.684998
41078,225,38,9,4,839,6,80.860001
41078,225,37,9,4,839,6,77.884995
41078,225,37,9,4,839,6,76.330002
41078,225,38,9,4,839,6,72.735001
41078,225,38,9,4,839,6,80.904999
41078,225,37,9,4,839,6,84.744995
41079,25,25,34,4,841,1,71.199997
41080,32,23,35,4,843,2,57.315002
41081,109,35,16,4,845,4,71.449997
41081,109,29,16,4,845,4,76.115005
41081,109,32,16,4,845,4,70.919998
41082,27,27,41,4,847,1,75.139999
41083,16,16,54,4,849,1,81.875
41084,80,33,6,4,851,3,76.699997
41084,80,36,6,4,851,3,76.317139
41085,172,36,4,4,853,6,68.150002
41085,172,38,4,4,853,6,74.32
41085,172,38,4,4,853,6,77.014999
41085,172,10,4,4,853,6,72.615005
41086,173,41,5,4,855,5,75.220001
41086,173,41,5,4,855,5,78.055
41086,173,41,5,4,855,5,73.904999
41086,173,40,5,4,855,5,78.926407
41087,102,33,9,4,857,3,66.895004
41087,102,36,9,4,857,3,58.489998
41087,102,33,9,4,857,3,68.556107
41089,95,32,18,4,859,3,67.955002
41089,95,32,18,4,859,3,76.07
41089,95,31,18,4,859,3,73.88208
41091,92,30,11,4,861,3,74.889999
41091,92,31,11,4,861,3,72.949997
41091,92,31,11,4,861,3,75.759995
41092,22,22,16,4,863,1,62.02
41093,24,24,51,4,865,1,63.474998
41094,30,30,3,4,867,1,75.425003
41095,52,31,26,4,869,2,63.459999
41095,52,29,26,4,869,2,68.4384
41096,36,36,36,4,871,1,69.024994
41097,57,25,8,4,873,3,79.25
41097,57,24,8,4,873,3,70.75
41098,28,28,36,4,875,1,56.584999
41099,58,27,27,4,877,2,56.739998
41099,58,31,27,4,877,2,56.293472
41100,51,26,23,4,879,2,66.399994
41100,51,25,23,4,879,2,62.02
41101,44,24,43,4,881,2,59.794998
41101,44,20,43,4,881,2,59.106667
41104,17,17,10,4,883,1,72.535004
41105,36,36,40,4,884,1,64.554993
41106,129,34,4,4,886,4,79.25
41106,129,32,4,4,886,4,81.964996
41106,129,32,4,4,886,4,80.654999
41106,129,31,4,4,886,4,71.62426
41108,59,30,20,4,888,2,67.910004
41108,59,29,20,4,888,2,75.089996
41111,75,26,11,4,890,3,68.964996
41111,75,30,11,4,890,3,77.275002
41116,119,36,9,4,893,4,79.039993
41116,119,37,9,4,893,4,79.584999
41116,119,35,9,4,893,4,72.059998
41118,51,28,4,4,895,2,72.839996
41118,51,23,4,4,895,2,77.805
41122,23,23,11,4,897,1,69.665001
41125,67,33,10,4,899,2,80.520004
41125,67,34,10,4,899,2,72.899994
41126,97,35,5,4,901,3,70.110001
41126,97,31,5,4,901,3,82.834999
41126,97,31,5,4,901,3,79.477882
41127,58,28,17,4,903,2,69.869995
41127,58,30,17,4,903,2,78.104996
41129,28,28,33,4,905,1,69.5
41131,64,26,0,4,907,3,80.489998
41131,64,26,0,4,907,3,80.055
41132,66,33,0,4,909,2,77.544998
41132,66,33,0,4,909,2,80.481094
41134,56,24,31,4,911,2,55.220001
41134,56,32,31,4,911,2,76.479996
41135,150,36,8,4,913,4,72.334999
41135,150,37,8,4,913,4,73.014999
41135,150,39,8,4,913,4,71.425003
41135,150,38,8,4,913,4,79.227585
41136,58,29,24,4,915,2,71.489998
41136,58,29,24,4,915,2,65.875
41137,120,40,15,4,917,3,80.589996
41137,120,40,15,4,917,3,86.035004
41137,120,40,15,4,917,3,82.595947
41138,159,40,13,4,919,4,70.220001
41138,159,40,13,4,919,4,68.455002
41138,159,40,13,4,919,4,74.555
41138,159,39,13,4,919,4,69.151619
41139,149,34,12,4,921,5,72.354996
41139,149,37,12,4,921,5,79.445007
41139,149,28,12,4,921,5,72.520004
41139,149,34,12,4,921,5,72.554077
41140,46,23,40,4,923,2,64.080002
41140,46,23,40,4,923,2,64.879997
41142,138,34,11,4,925,4,83.274994
41142,138,35,11,4,925,4,85.75
41142,138,36,11,4,925,4,76.294998
41142,138,33,11,4,925,4,82.119995
41143,60,22,40,4,927,3,60
41143,60,24,40,4,927,3,61.044998
41144,119,35,35,4,929,4,82.614998
41144,119,35,35,4,929,4,72.264999
41144,119,35,35,4,929,4,61.169998
41145,27,23,19,4,931,1,65.5
41146,72,30,41,4,933,3,71.535004
41146,72,28,41,4,933,3,74.195
41148,54,25,46,4,935,2,60.75
41148,54,29,46,4,935,2,69.62175
41149,136,36,19,4,937,4,69.75
41149,136,24,19,4,937,4,50.080002
41149,136,38,19,4,937,4,71.75
41149,136,38,19,4,937,4,65.919998
41150,40,40,1,4,939,1,81.260002
41153,16,16,0,4,941,1,64.565002
41154,30,30,0,4,943,1,75.145004
41155,50,25,1,4,945,2,75.985001
41155,50,25,1,4,945,2,75.080002
41160,119,40,11,4,947,3,72.834999
41160,119,39,11,4,947,3,71.050003
41160,119,40,11,4,947,3,71.957718
41161,156,39,3,4,949,4,79.634995
41161,156,40,3,4,949,4,75.195
41161,156,39,3,4,949,4,80.945
41161,156,38,3,4,949,4,74.468941
41162,94,33,9,4,951,3,71.389999
41162,94,37,9,4,951,3,78.285004
41162,94,24,9,4,951,3,92.934998
41163,74,37,8,4,953,2,70.349998
41163,74,37,8,4,953,2,71.667435
41164,21,21,16,4,955,1,68.735001
41165,118,37,10,4,957,4,70.029999
41165,118,35,10,4,957,4,63.305
41165,118,34,10,4,957,4,66.04377
41166,115,39,12,4,959,3,73.589996
41166,115,36,12,4,959,3,65.5
41166,115,40,12,4,959,3,77.025749
41168,108,36,4,4,962,3,74.489998
41168,108,36,4,4,962,3,67.82
41168,108,36,4,4,962,3,75.150909
41169,103,31,10,4,964,4,75.459999
41169,103,30,10,4,964,4,58.400002
41169,103,27,10,4,964,4,78.56929
41170,75,25,11,4,966,3,64.104996
41170,75,26,11,4,966,3,71.084999
41170,75,24,11,4,966,3,71.190002
41172,96,32,10,4,968,3,72.380005
41172,96,32,10,4,968,3,83.57
41172,96,32,10,4,968,3,75.489998
41173,95,34,10,4,970,3,74.985001
41173,95,32,10,4,970,3,76.665001
41173,95,29,10,4,970,3,76.794998
41174,142,37,12,4,972,4,67.040001
41174,142,34,12,4,972,4,72.660004
41174,142,36,12,4,972,4,73.184998
41174,142,35,12,4,972,4,69.2397
41176,34,34,43,4,974,1,67
41178,43,21,5,4,976,2,74.175003
41178,43,22,5,4,976,2,79.5
41179,50,25,5,4,978,2,74.639999
41179,50,25,5,4,978,2,78.373337
41181,44,22,20,4,980,2,72.449997
41181,44,22,20,4,980,2,58.98
41182,23,23,45,4,982,1,68.315002
41183,43,22,2,4,984,2,75
41183,43,21,2,4,984,2,72.050003
41184,68,32,26,4,986,3,72.259995
41184,68,28,26,4,986,3,69.605003
41185,32,32,20,4,988,1,65.645004
41186,51,26,24,4,990,2,71.899994
41186,51,25,24,4,990,2,68.100006
41187,102,34,3,4,992,3,73.375
41187,102,35,3,4,992,3,72.539993
41187,102,33,3,4,992,3,76.985001
41189,47,24,14,4,994,2,63.415001
41189,47,23,14,4,994,2,61.02
41190,172,35,7,4,996,5,78.709999
41190,172,32,7,4,996,5,71.759995
41190,172,37,7,4,996,5,76.059998
41190,172,33,7,4,996,5,65.260002
41190,172,35,7,4,996,5,73.010574
41191,100,32,16,4,998,3,67.125
41191,100,35,16,4,998,3,62.169998
41191,100,33,16,4,998,3,68.485001
41193,35,35,21,4,1000,1,69.910004
41194,95,30,17,4,1002,4,71.400002
41194,95,31,17,4,1002,4,68.705002
41194,95,23,17,4,1002,4,70.899658
41195,126,34,7,4,1004,5,80.735001
41195,126,35,7,4,1004,5,74.739998
41195,126,33,7,4,1004,5,76.770004
41197,94,32,12,4,1006,3,78.150002
41197,94,31,12,4,1006,3,70.790001
41197,94,31,12,4,1006,3,75.449997
41198,48,24,6,4,1008,2,78.269997
41198,48,24,6,4,1008,2,74.524994
41199,107,35,5,4,1010,3,76.244995
41199,107,36,5,4,1010,3,78.134995
41199,107,36,5,4,1010,3,83.719269
41202,133,33,4,4,1012,4,77.205002
41202,133,33,4,4,1012,4,75.585007
41202,133,33,4,4,1012,4,87.154999
41202,133,34,4,4,1012,4,72.720123
41203,82,35,7,4,1014,3,76.065002
41203,82,35,7,4,1014,3,85.260002
41206,67,33,10,4,1016,2,68.559998
41206,67,34,10,4,1016,2,65.425003
41208,52,28,7,4,1018,2,83.005005
41208,52,24,7,4,1018,2,78.660454
41210,76,39,19,4,1020,2,65.764999
41210,76,37,19,4,1020,2,71.224998
41212,127,30,12,4,1022,4,62.639999
41212,127,33,12,4,1022,4,66.5
41212,127,33,12,4,1022,4,59.775002
41212,127,31,12,4,1022,4,63.564999
41214,21,21,41,4,1024,1,63.110001
41217,48,24,46,4,1026,2,57.279999
41217,48,24,46,4,1026,2,56.525002
41218,23,23,2,4,1028,1,76.050003
41220,133,39,3,4,1030,4,79.974998
41220,133,40,3,4,1030,4,77.57
41220,133,40,3,4,1030,4,80.735001
41221,132,33,5,4,1032,4,78.385002
41221,132,33,5,4,1032,4,81.190002
41221,132,32,5,4,1032,4,81.235001
41221,132,34,5,4,1032,4,80.029999
41225,122,37,8,4,1034,4,76
41225,122,37,8,4,1034,4,76.470001
41225,122,36,8,4,1034,4,70.404999
41227,37,37,2,4,1036,1,76.510002
41232,25,25,0,4,1038,1,73.125
41234,105,33,5,4,1040,4,71.050003
41234,105,30,5,4,1040,4,67.5
41234,105,33,5,4,1040,4,74.231247
41236,25,25,33,4,1042,1,60.334999
41237,22,22,34,4,1044,1,69.574997
41274,17,17,28,4,1046,1,47.18
41275,39,39,4,4,1048,1,73.800003
41276,99,30,2,4,1050,4,70.57
41276,99,28,2,4,1050,4,73.82
41276,99,29,2,4,1050,4,76.489899
41277,57,27,11,4,1052,2,59.709999
41277,57,30,11,4,1052,2,61.153793
41282,78,39,14,4,1054,2,60.814999
41282,78,39,14,4,1054,2,60.025002
41284,110,36,8,4,1056,3,72.084999
41284,110,37,8,4,1056,3,69.510002
41284,110,37,8,4,1056,3,73.022064
41285,75,37,21,4,1058,2,65.040001
41285,75,38,21,4,1058,2,67.959999
41287,117,35,18,4,1060,4,74.224998
41287,117,36,18,4,1060,4,66.309998
41287,117,36,18,4,1060,4,75.375
41288,55,28,7,4,1062,2,71.114998
41288,55,27,7,4,1062,2,65.119995
41289,40,22,44,4,1064,2,58.235001
41289,40,18,44,4,1064,2,56.794998
41290,103,37,3,4,1066,3,74.5
41290,103,30,3,4,1066,3,71.119995
41290,103,36,3,4,1066,3,73.279999
41293,115,38,2,4,1068,3,78.035004
41293,115,39,2,4,1068,3,80.150002
41293,115,38,2,4,1068,3,77.684998
41294,55,25,7,4,1070,2,66.785004
41294,55,30,7,4,1070,2,78.294258
41296,58,29,33,4,1072,2,63.924999
41296,58,29,33,4,1072,2,66.375
41298,156,39,8,4,1074,4,73.684998
41298,156,40,8,4,1074,4,69.75
41298,156,38,8,4,1074,4,73.400002
41298,156,39,8,4,1074,4,66.834999
41303,86,30,14,4,1076,3,75.645004
41303,86,27,14,4,1076,3,74.100006
41303,86,29,14,4,1076,3,74.555
41304,35,35,15,4,1078,1,67.775002
41305,18,18,44,4,1080,1,77.154999
41306,49,20,40,4,1082,2,47.709999
41306,49,29,40,4,1082,2,54.105
41308,48,25,9,4,1084,2,72.604996
41308,48,23,9,4,1084,2,69.57
41315,20,20,38,4,1086,1,61.629997
41316,61,24,20,4,1088,3,46.639999
41316,61,23,20,4,1088,3,59.133331
41319,155,39,3,4,1090,4,73.425003
41319,155,39,3,4,1090,4,75.440002
41319,155,38,3,4,1090,4,77.5
41319,155,39,3,4,1090,4,83.954056
41324,56,28,31,4,1092,2,61.445
41324,56,28,31,4,1092,2,59.514999
41325,104,31,17,4,1094,4,53.364998
41325,104,32,17,4,1094,4,72.739998
41325,104,30,17,4,1094,4,69.760002
41326,64,31,47,4,1096,2,59.875
41326,64,33,47,4,1096,2,62.32
41327,59,31,16,4,1098,2,62.714996
41327,59,28,16,4,1098,2,68.785004
41329,119,37,4,4,1100,4,78.300003
41329,119,37,4,4,1100,4,75.955002
41329,119,36,4,4,1100,4,76.835007
41330,91,34,8,4,1102,3,69.335007
41330,91,29,8,4,1102,3,73.130005
41330,91,28,8,4,1102,3,65
41335,102,35,3,4,1104,3,77.729996
41335,102,34,3,4,1104,3,74.580002
41335,102,33,3,4,1104,3,71.964996
41336,33,33,3,4,1106,1,79.625
41338,32,20,46,4,1108,2,22.85
41339,67,35,16,4,1110,2,73.75
41339,67,32,16,4,1110,2,76.175003
41340,156,36,4,4,1112,5,76.800003
41340,156,37,4,4,1112,5,77.195
41340,156,36,4,4,1112,5,74.279999
41340,156,36,4,4,1112,5,73.666397
41342,78,40,9,4,1114,2,76.544998
41342,78,38,9,4,1114,2,77.44429
41343,86,36,6,4,1116,3,73.775002
41343,86,35,6,4,1116,3,73.660004
41344,52,22,0,4,1118,2,78.380005
41344,52,30,0,4,1118,2,82.380005
41345,105,36,4,4,1120,3,72.080002
41345,105,35,4,4,1120,3,72.364998
41345,105,34,4,4,1120,3,69.949692
41346,75,40,5,4,1122,2,70.779999
41346,75,35,5,4,1122,2,77.899994
41347,107,32,5,4,1124,4,70.289993
41347,107,34,5,4,1124,4,63.650002
41347,107,32,5,4,1124,4,73.290001
41348,173,40,8,4,1126,5,80.934998
41348,173,40,8,4,1126,5,79.014999
41348,173,40,8,4,1126,5,75.404999
41348,173,38,8,4,1126,5,75.860001
41362,69,38,4,4,1128,2,77.199997
41362,69,31,4,4,1128,2,81.270004
41363,91,31,8,4,1130,3,75.169998
41363,91,31,8,4,1130,3,70.869995
41363,91,29,8,4,1130,3,75.873337
41364,116,37,4,4,1132,3,78.084999
41364,116,40,4,4,1132,3,77.160004
41364,116,39,4,4,1132,3,74.590385
41365,49,27,43,4,1134,2,59.525002
41365,49,22,43,4,1134,2,55.860001
41366,74,32,8,4,1136,3,85.970001
41366,74,30,8,4,1136,3,74.084999
41367,135,33,3,4,1138,5,74.160004
41367,135,30,3,4,1138,5,79.145004
41367,135,31,3,4,1138,5,73.160004
41367,135,30,3,4,1138,5,79.430344
41368,101,34,16,4,1140,3,80.970001
41368,101,33,16,4,1140,3,82.610001
41368,101,34,16,4,1140,3,73.543121
41369,101,34,4,4,1142,3,79.209999
41369,101,33,4,4,1142,3,74.240005
41369,101,34,4,4,1142,3,73.714996
41370,24,24,4,4,1144,1,73.089996
41371,33,33,5,4,1146,1,69.725006
41381,77,38,30,4,1148,2,66.434998
41381,77,39,30,4,1148,2,61.710922
41382,115,39,9,4,1150,3,75.149994
41382,115,38,9,4,1150,3,67.529999
41382,115,38,9,4,1150,3,70.584999
41383,213,37,2,4,1152,6,83.294998
41383,213,35,2,4,1152,6,78.229996
41383,213,36,2,4,1152,6,82.259995
41383,213,34,2,4,1152,6,77.634995
41383,213,35,2,4,1152,6,77.209999
41383,213,36,2,4,1152,6,83.586807
41384,72,41,5,4,1154,2,77.485001
41384,72,31,5,4,1154,2,84.408333
41385,139,34,6,4,1156,4,76.419998
41385,139,35,6,4,1156,4,71.775002
41385,139,34,6,4,1156,4,72.764999
41385,139,36,6,4,1156,4,73.293343
41388,128,34,13,4,1158,4,64.910004
41388,128,28,13,4,1158,4,68.839996
41388,128,33,13,4,1158,4,62.665001
41388,128,33,13,4,1158,4,68.286819
41390,112,39,3,4,1159,3,78.354996
41390,112,35,3,4,1159,3,77.904999
41390,112,38,3,4,1159,3,71.695
41391,152,38,5,4,1161,4,70.800003
41391,152,37,5,4,1161,4,75.154999
41391,152,38,5,4,1161,4,69.184998
41391,152,39,5,4,1161,4,68.574997
41392,71,29,25,4,1163,3,56.084999
41392,71,28,25,4,1163,3,55.145
41394,77,39,3,4,1165,2,82.690002
41394,77,38,3,4,1165,2,77.315002
41397,29,29,0,4,1167,1,77.25
41398,42,20,8,4,1169,2,71.384995
41398,42,22,8,4,1169,2,58.5
41399,66,32,32,4,1171,2,78.035004
41399,66,34,32,4,1171,2,74.346565
41400,106,36,3,4,1173,3,75.724998
41400,106,36,3,4,1173,3,77.459999
41400,106,34,3,4,1173,3,76.315002
41402,123,27,4,4,1175,4,71.205002
41402,123,34,4,4,1175,4,74.275002
41402,123,33,4,4,1175,4,75
41402,123,29,4,4,1175,4,74.945
41403,26,26,14,4,1177,1,61.66
41406,117,38,26,4,1179,3,54.879997
41406,117,40,26,4,1179,3,53.529999
41406,117,39,26,4,1179,3,56.557568
41407,118,40,1,4,1181,3,76.540001
41407,118,40,1,4,1181,3,79.330002
41407,118,38,1,4,1181,3,75.275002
41408,76,29,15,4,1183,3,67
41408,76,27,15,4,1183,3,61.525002
41408,76,20,15,4,1183,3,56.040001
41409,87,29,2,4,1185,3,76.985001
41409,87,29,2,4,1185,3,83.785004
41409,87,29,2,4,1185,3,82.584999
41411,38,25,32,4,1187,2,65
41413,99,33,12,4,1189,3,58.834999
41413,99,32,12,4,1189,3,61.814999
41413,99,34,12,4,1189,3,57.290001
41415,86,39,4,4,1191,3,70.824997
41415,86,39,4,4,1191,3,74.339996
41417,91,38,10,4,1193,3,77.770004
41417,91,41,10,4,1193,3,76.195
41418,74,40,5,4,1195,2,73.934998
41418,74,34,5,4,1195,2,78.305
41419,45,21,6,4,1197,2,74.419998
41419,45,24,6,4,1197,2,79.731766
41420,97,31,15,4,1199,3,65.260002
41420,97,31,15,4,1199,3,64.675003
41420,97,35,15,4,1199,3,69.869995
41421,21,21,66,4,1201,1,56.474998
41423,119,40,7,4,1203,3,76.595001
41423,119,40,7,4,1203,3,76.68
41423,119,40,7,4,1203,3,76.985001
41424,69,35,7,4,1205,2,63.969997
41424,69,34,7,4,1205,2,70.375
41425,94,34,6,4,1207,3,64.305
41425,94,29,6,4,1207,3,70.865005
41425,94,31,6,4,1207,3,70.978447
41426,98,32,5,4,1209,3,84.214996
41426,98,36,5,4,1209,3,84.18
41426,98,30,5,4,1209,3,82.299889
41427,63,25,25,4,1211,3,55.869999
41427,63,28,25,4,1211,3,60.91
41431,76,36,1,4,1213,2,75.294998
41431,76,40,1,4,1213,2,79.830002
41432,75,33,16,4,1215,3,74.979996
41432,75,33,16,4,1215,3,77.054001
41433,78,40,3,4,1217,2,79.300003
41433,78,38,3,4,1217,2,78.100006
41434,102,32,4,4,1219,3,69.209999
41434,102,34,4,4,1219,3,70
41434,102,36,4,4,1219,3,67.846161
41435,97,35,1,4,1221,3,75
41435,97,26,1,4,1221,3,67.264999
41435,97,36,1,4,1221,3,75.205292
41436,160,37,3,4,1223,5,72.550003
41436,160,38,3,4,1223,5,76.110001
41436,160,37,3,4,1223,5,76.035004
41436,160,38,3,4,1223,5,73.206558
41437,66,30,3,4,1225,2,71.514999
41437,66,36,3,4,1225,2,75.229996
41440,74,37,2,4,1227,2,78.089996
41440,74,37,2,4,1227,2,70.904999
41441,91,32,1,4,1229,3,73.860001
41441,91,32,1,4,1229,3,69.205002
41441,91,32,1,4,1229,3,72.694351
41442,78,39,13,4,1231,2,68.884995
41442,78,39,13,4,1231,2,64.985001
41443,114,37,5,4,1233,3,70.044998
41443,114,38,5,4,1233,3,71.645004
41443,114,39,5,4,1233,3,71.645004
41444,87,28,1,4,1235,3,79.25
41444,87,31,1,4,1235,3,82.425003
41444,87,28,1,4,1235,3,79.580002
41445,189,35,13,4,1237,6,75.645004
41445,189,36,13,4,1237,6,80.259995
41445,189,25,13,4,1237,6,82.065002
41445,189,25,13,4,1237,6,67.610001
41445,189,31,13,4,1237,6,71.300003
41445,189,37,13,4,1237,6,79.660553
41447,32,32,0,4,1239,1,81.339996
41448,74,37,8,4,1241,2,68.815002
41448,74,37,8,4,1241,2,70.396164
41449,34,34,13,4,1243,1,78.395004
41450,94,26,1,4,1245,4,81.739998
41450,94,30,1,4,1245,4,84.690002
41450,94,28,1,4,1245,4,82.455101
41451,91,28,8,4,1247,4,76.739998
41451,91,28,8,4,1247,4,70.889999
41451,91,27,8,4,1247,4,67.815002
41454,16,16,1,4,1249,1,64.404999
41455,20,20,11,4,1250,1,76.650002
41456,62,31,6,4,1251,2,87.875
41456,62,31,6,4,1251,2,84.125
41457,85,32,7,4,1253,3,74.080002
41457,85,27,7,4,1253,3,77.029999
41457,85,26,7,4,1253,3,75.955002
41458,88,44,6,4,1255,2,69.824997
41458,88,44,6,4,1255,2,66.918549
41462,16,16,4,4,1257,1,75.809998
41463,42,21,1,4,1259,2,83.425003
41463,42,21,1,4,1259,2,82.553749
41468,42,21,4,4,1260,2,82.724998
41468,42,21,4,4,1260,2,76.669998
51002,167,30,17,4,1262,6,57.879997
51002,167,32,17,4,1262,6,69.535004
51002,167,32,17,4,1262,6,59.754997
51002,167,33,17,4,1262,6,60.114998
51002,167,29,17,4,1262,6,
51004,65,32,33,4,1264,2,63.760002
51004,65,33,33,4,1264,2,54.716003
51005,91,33,31,4,1266,3,57.404999
51005,91,29,31,4,1266,3,53.895
51005,91,29,31,4,1266,3,57.360001
51006,42,20,25,4,1268,2,51
51006,42,22,25,4,1268,2,50.084999
51007,87,37,7,4,1270,3,71.455002
51007,87,39,7,4,1270,3,74.662064
51008,12,12,31,4,1272,1,78.165001
51009,24,24,11,4,1274,1,61.455002
51010,44,38,27,4,1276,2,61.970001
51011,94,28,18,4,1278,4,69.955002
51011,94,29,18,4,1278,4,71.974998
51011,94,27,18,4,1278,4,68.675003
51012,24,24,7,4,1280,1,69.175003
51014,53,19,19,4,1282,3,65.889999
51014,53,21,19,4,1282,3,68.834999
51015,36,36,34,4,1284,1,60
51016,76,39,10,4,1286,2,74.75
51016,76,37,10,4,1286,2,70.619995
51018,15,15,52,4,1288,1,58
51019,60,24,2,4,1290,2,80.720001
51019,60,36,2,4,1290,2,76.525002
51020,24,24,34,4,1292,1,61.485001
51021,143,36,9,4,1294,4,76.305
51021,143,36,9,4,1294,4,74.175003
51021,143,36,9,4,1294,4,79.809998
51021,143,35,9,4,1294,4,73.395004
51022,62,30,34,4,1296,2,56.700001
51022,62,32,34,4,1296,2,61.924999
51023,116,39,10,4,1298,3,64.220001
51023,116,37,10,4,1298,3,65.580002
51023,116,40,10,4,1298,3,75.917854
51025,122,31,17,4,1300,4,73.770004
51025,122,29,17,4,1300,4,68.25
51025,122,32,17,4,1300,4,61.674999
51025,122,30,17,4,1300,4,47.05191
51026,39,21,18,4,1302,2,58.945
51026,39,18,18,4,1302,2,56.69154
51027,69,24,42,4,1304,4,64.540001
51027,69,26,42,4,1304,4,60.195
51028,74,38,18,4,1306,2,71.245003
51028,74,36,18,4,1306,2,64.410469
51031,77,36,2,4,1308,3,79.330002
51031,77,34,2,4,1308,3,77.634995
51032,63,30,2,4,1310,2,82.979996
51032,63,33,2,4,1310,2,80
51033,67,33,3,4,1312,2,79.175003
51033,67,34,3,4,1312,2,77.300003
51034,74,37,3,4,1314,2,74.300003
51034,74,37,3,4,1314,2,79.684998
